label,label_name,urgency_count,threat_fear_count,authority_count,sensitive_request_count,action_request_count,total_linguistic_count
0,Legitimate,0.08021232674727219,0.14037157180772633,0.06281332940135653,0.0725449719846653,0.2073134768504866,0.5632556767915069
1,Phishing,0.2898849896785609,0.7257446181067532,4.003833677381303,1.583308758478325,2.047773518136243,8.650545561781186
