label,label_name,urgency_count,threat_fear_count,authority_count,sensitive_request_count,action_request_count,total_linguistic_count
0,Legitimate,0.05485107637864937,0.1347685048658213,0.038336773813034505,0.0639929224417576,0.1875552934237688,0.47950457092303156
1,Phishing,0.2474196402241227,0.34149218519610736,1.0091418460631083,1.265408434090239,1.940135653199646,4.803597758773223
